4.09002,0.00776,0.00317,0.00132,0.00105,0.00101,,4.08975,0.00965,0.00559,0.00418,0.00322,0.00238,,4.0893,0.00808,0.00298,0.00138,0.00157,9.18E-04
4.15934,0.00802,0.00312,0.00132,0.00103,9.76E-04,,4.15906,0.00958,0.0057,0.00423,0.00324,0.00227,,4.15861,0.00782,0.00303,0.00139,0.00149,9.22E-04
4.22866,0.00837,0.00308,0.00134,0.00102,9.43E-04,,4.22838,0.00958,0.00585,0.00428,0.00326,0.00218,,4.22792,0.00762,0.00308,0.0014,0.00145,9.28E-04
4.29799,0.0104,0.00299,0.00134,0.00103,9.03E-04,,4.2977,0.00962,0.00599,0.00429,0.00328,0.0021,,4.29724,0.00744,0.0031,0.0014,0.00141,9.34E-04
4.36731,0.0119,0.00299,0.00136,0.00103,8.71E-04,,4.36703,0.00975,0.00615,0.00431,0.00331,0.00205,,4.36655,0.00718,0.00318,0.00141,0.00142,9.42E-04
4.43663,0.01297,0.00296,0.00138,0.00104,8.44E-04,,4.43633,0.00993,0.00635,0.00435,0.00332,0.00202,,4.43587,0.00662,0.00326,0.00142,0.00141,9.54E-04
4.50596,0.01378,0.00288,0.00139,0.00105,8.17E-04,,4.50565,0.0101,0.0066,0.00437,0.00334,0.002,,4.50516,0.00649,0.00331,0.00143,0.0014,9.59E-04
4.57528,0.01357,0.00288,0.0014,0.00106,7.97E-04,,4.57495,0.01028,0.00681,0.00439,0.00338,0.00199,,4.57448,0.00642,0.00329,0.00144,0.00138,9.66E-04
4.6446,0.01373,0.0028,0.00142,0.00107,7.77E-04,,4.64428,0.01048,0.00713,0.00442,0.0034,0.00199,,4.64379,0.00651,0.0034,0.00145,0.00137,9.70E-04
4.71393,0.01371,0.00277,0.00144,0.00109,7.56E-04,,4.71357,0.01074,0.00745,0.00446,0.00333,0.00198,,4.7131,0.00656,0.00354,0.00146,0.00136,9.69E-04
4.78325,0.01424,0.00269,0.00145,0.0011,7.42E-04,,4.78287,0.01104,0.00777,0.00448,0.00314,0.00198,,4.7824,0.00662,0.00363,0.00147,0.00133,9.78E-04
4.85257,0.01423,0.00267,0.00147,0.00112,7.32E-04,,4.85219,0.01143,0.00804,0.00435,0.00297,0.00198,,4.85171,0.00671,0.00378,0.00148,0.00132,9.83E-04
4.92188,0.01327,0.00262,0.0015,0.00114,7.19E-04,,4.92151,0.01193,0.0082,0.0041,0.00285,0.00198,,4.92104,0.00682,0.00394,0.00149,0.00128,9.94E-04
4.99119,0.01177,0.00257,0.0015,0.00115,7.06E-04,,4.99082,0.01265,0.00824,0.00385,0.00277,0.00198,,4.99036,0.00696,0.00413,0.00151,0.00128,9.93E-04
5.06051,0.01054,0.00255,0.00153,0.00116,6.72E-04,,5.06013,0.01358,0.00831,0.00366,0.00273,0.00196,,5.05967,0.00709,0.00446,0.00152,0.00124,9.64E-04
5.12983,0.00968,0.00247,0.00154,0.00117,6.60E-04,,5.12945,0.01475,0.0083,0.00354,0.00271,0.00195,,5.12898,0.00726,0.00484,0.00155,0.00124,9.13E-04
5.19914,0.00909,0.00244,0.00157,0.00119,6.49E-04,,5.19877,0.01514,0.0085,0.00345,0.0027,0.00194,,5.19829,0.00746,0.00526,0.00156,0.00122,8.73E-04
5.26846,0.00874,0.00243,0.0016,0.00121,6.37E-04,,5.26808,0.01527,0.00869,0.0034,0.0027,0.00192,,5.2676,0.00768,0.00557,0.00158,0.00119,8.41E-04
